card_display,week,actual_price,predicted_price,model
Body Rune (Promo),2026-02-09,8.715,8.7543,RandomForest
Body Rune (Promo),2026-02-09,8.715,6.9857,Ridge
Body Rune (Promo),2026-02-09,8.715,8.2626,XGBoost
Body Rune (Promo),2026-02-16,7.6,8.4728,ARIMA
Body Rune (Promo),2026-02-16,7.6,8.5988,Lasso
Body Rune (Promo),2026-02-16,7.6,7.8518,Prophet
Body Rune (Promo),2026-02-16,7.6,7.7899,RandomForest
Body Rune (Promo),2026-02-16,7.6,8.9228,Ridge
Body Rune (Promo),2026-02-16,7.6,8.0451,XGBoost
Body Rune (Promo),2026-02-23,7.29,7.8714,ARIMA
Body Rune (Promo),2026-02-23,7.29,7.4393,Lasso
Body Rune (Promo),2026-02-23,7.29,7.1581,Prophet
Body Rune (Promo),2026-02-23,7.29,8.6142,RandomForest
Body Rune (Promo),2026-02-23,7.29,6.9104,Ridge
Body Rune (Promo),2026-02-23,7.29,8.7544,XGBoost
Body Rune (Promo),2026-03-02,6.74,7.8053,ARIMA
Body Rune (Promo),2026-03-02,6.74,7.1958,Lasso
Body Rune (Promo),2026-03-02,6.74,6.4644,Prophet
Body Rune (Promo),2026-03-02,6.74,8.2781,RandomForest
Body Rune (Promo),2026-03-02,6.74,7.2346,Ridge
Body Rune (Promo),2026-03-02,6.74,8.5882,XGBoost
Body Rune (Promo),2026-03-09,6.01,7.8214,ARIMA
Body Rune (Promo),2026-03-09,6.01,6.6706,Lasso
Body Rune (Promo),2026-03-09,6.01,5.7708,Prophet
Body Rune (Promo),2026-03-09,6.01,5.2499,RandomForest
Body Rune (Promo),2026-03-09,6.01,6.6052,Ridge
Body Rune (Promo),2026-03-09,6.01,6.3629,XGBoost
Body Rune (Showcase),2026-01-05,12.6033,0.0,ARIMA
Body Rune (Showcase),2026-01-05,12.6033,13.5804,Lasso
Body Rune (Showcase),2026-01-05,12.6033,12.7296,Prophet
Body Rune (Showcase),2026-01-05,12.6033,12.643,RandomForest
Body Rune (Showcase),2026-01-05,12.6033,12.6985,Ridge
Body Rune (Showcase),2026-01-05,12.6033,12.7792,XGBoost
Body Rune (Showcase),2026-01-12,14.18,12.6033,ARIMA
Body Rune (Showcase),2026-01-12,14.18,12.1132,Lasso
Body Rune (Showcase),2026-01-12,14.18,14.3769,Prophet
Body Rune (Showcase),2026-01-12,14.18,12.8933,RandomForest
Body Rune (Showcase),2026-01-12,14.18,11.8471,Ridge
Body Rune (Showcase),2026-01-12,14.18,12.4284,XGBoost
Body Rune (Showcase),2026-01-19,14.025,15.3677,ARIMA
Body Rune (Showcase),2026-01-19,14.025,13.8217,Lasso
Body Rune (Showcase),2026-01-19,14.025,13.7227,Prophet
Body Rune (Showcase),2026-01-19,14.025,13.7181,RandomForest
Body Rune (Showcase),2026-01-19,14.025,14.3199,Ridge
Body Rune (Showcase),2026-01-19,14.025,13.9766,XGBoost
Body Rune (Showcase),2026-01-26,13.35,13.9082,ARIMA
Body Rune (Showcase),2026-01-26,13.35,13.6316,Lasso
Body Rune (Showcase),2026-01-26,13.35,13.0684,Prophet
Body Rune (Showcase),2026-01-26,13.35,13.2674,RandomForest
Body Rune (Showcase),2026-01-26,13.35,13.1151,Ridge
Body Rune (Showcase),2026-01-26,13.35,13.5993,XGBoost
Body Rune (Showcase),2026-02-02,12.025,12.8415,ARIMA
Body Rune (Showcase),2026-02-02,12.025,13.0032,Lasso
Body Rune (Showcase),2026-02-02,12.025,12.4141,Prophet
Body Rune (Showcase),2026-02-02,12.025,11.9662,RandomForest
Body Rune (Showcase),2026-02-02,12.025,12.6994,Ridge
Body Rune (Showcase),2026-02-02,12.025,11.9029,XGBoost
Body Rune (Showcase),2026-02-09,9.905,11.0269,ARIMA
Body Rune (Showcase),2026-02-09,9.905,11.6615,Lasso
Body Rune (Showcase),2026-02-09,9.905,9.4583,Prophet
Body Rune (Showcase),2026-02-09,9.905,10.2575,RandomForest
Body Rune (Showcase),2026-02-09,9.905,11.2964,Ridge
Body Rune (Showcase),2026-02-09,9.905,10.747,XGBoost
Body Rune (Showcase),2026-02-16,8.49,8.3081,ARIMA
Body Rune (Showcase),2026-02-16,8.49,9.6182,Lasso
Body Rune (Showcase),2026-02-16,8.49,8.804,Prophet
Body Rune (Showcase),2026-02-16,8.49,8.6299,RandomForest
Body Rune (Showcase),2026-02-16,8.49,9.2631,Ridge
Body Rune (Showcase),2026-02-16,8.49,8.6942,XGBoost
Body Rune (Showcase),2026-02-23,8.02,7.4241,ARIMA
Body Rune (Showcase),2026-02-23,8.02,8.2972,Lasso
Body Rune (Showcase),2026-02-23,8.02,8.1498,Prophet
Body Rune (Showcase),2026-02-23,8.02,8.3144,RandomForest
Body Rune (Showcase),2026-02-23,8.02,8.2722,Ridge
Body Rune (Showcase),2026-02-23,8.02,8.2575,XGBoost
Body Rune (Showcase),2026-03-02,7.525,6.6212,ARIMA
Body Rune (Showcase),2026-03-02,7.525,7.9042,Lasso
Body Rune (Showcase),2026-03-02,7.525,7.4955,Prophet
Body Rune (Showcase),2026-03-02,7.525,8.1979,RandomForest
Body Rune (Showcase),2026-03-02,7.525,8.03,Ridge
Body Rune (Showcase),2026-03-02,7.525,8.4119,XGBoost
Body Rune (Showcase),2026-03-09,7.41,6.0164,ARIMA
Body Rune (Showcase),2026-03-09,7.41,7.4453,Lasso
Body Rune (Showcase),2026-03-09,7.41,6.8412,Prophet
Body Rune (Showcase),2026-03-09,7.41,8.6883,RandomForest
Body Rune (Showcase),2026-03-09,7.41,7.4598,Ridge
Body Rune (Showcase),2026-03-09,7.41,8.5244,XGBoost
Bonds of Strength,2026-02-23,0.07,0.049,Lasso
Bonds of Strength,2026-02-23,0.07,0.0659,RandomForest
Bonds of Strength,2026-02-23,0.07,0.0,Ridge
Bonds of Strength,2026-02-23,0.07,0.0657,XGBoost
Bonds of Strength,2026-03-02,0.08,0.0602,Lasso
Bonds of Strength,2026-03-02,0.08,0.066,RandomForest
Bonds of Strength,2026-03-02,0.08,0.002,Ridge
Bonds of Strength,2026-03-02,0.08,0.0682,XGBoost
Bonds of Strength,2026-03-09,0.07,0.0779,Lasso
Bonds of Strength,2026-03-09,0.07,0.0688,RandomForest
Bonds of Strength,2026-03-09,0.07,0.0303,Ridge
Bonds of Strength,2026-03-09,0.07,0.0717,XGBoost
Boneshiver,2026-02-16,20.5,19.5689,Lasso
Boneshiver,2026-02-16,20.5,20.2125,RandomForest
Boneshiver,2026-02-16,20.5,21.0681,Ridge
Boneshiver,2026-02-16,20.5,20.2931,XGBoost
Boneshiver,2026-02-23,24.6133,19.6196,Lasso
Boneshiver,2026-02-23,24.6133,20.1184,RandomForest
Boneshiver,2026-02-23,24.6133,19.6099,Ridge
Boneshiver,2026-02-23,24.6133,19.067,XGBoost
Boneshiver,2026-03-02,22.725,23.8142,Lasso
Boneshiver,2026-03-02,22.725,24.1922,RandomForest
Boneshiver,2026-03-02,22.725,25.2843,Ridge
Boneshiver,2026-03-02,22.725,23.3586,XGBoost
Boneshiver,2026-03-09,21.56,21.7972,Lasso
Boneshiver,2026-03-09,21.56,19.7497,RandomForest
Boneshiver,2026-03-09,21.56,21.2859,Ridge
Boneshiver,2026-03-09,21.56,18.5678,XGBoost
Boots of Swiftness,2026-02-16,0.2933,0.2519,Lasso
Boots of Swiftness,2026-02-16,0.2933,0.2918,RandomForest
Boots of Swiftness,2026-02-16,0.2933,0.2408,Ridge
Boots of Swiftness,2026-02-16,0.2933,0.2871,XGBoost
Boots of Swiftness,2026-02-23,0.255,0.2731,Lasso
Boots of Swiftness,2026-02-23,0.255,0.2899,RandomForest
Boots of Swiftness,2026-02-23,0.255,0.4045,Ridge
Boots of Swiftness,2026-02-23,0.255,0.2974,XGBoost
Boots of Swiftness,2026-03-02,0.225,0.2356,Lasso
Boots of Swiftness,2026-03-02,0.225,0.2228,RandomForest
Boots of Swiftness,2026-03-02,0.225,0.2957,Ridge
Boots of Swiftness,2026-03-02,0.225,0.2485,XGBoost
Boots of Swiftness,2026-03-09,0.23,0.211,Lasso
Boots of Swiftness,2026-03-09,0.23,0.2178,RandomForest
Boots of Swiftness,2026-03-09,0.23,0.2579,Ridge
Boots of Swiftness,2026-03-09,0.23,0.2162,XGBoost
Bounty Hunter (Rare),2025-12-29,0.315,0.3087,ARIMA
Bounty Hunter (Rare),2025-12-29,0.315,0.325,Lasso
Bounty Hunter (Rare),2025-12-29,0.315,0.3085,Prophet
Bounty Hunter (Rare),2025-12-29,0.315,0.3167,RandomForest
Bounty Hunter (Rare),2025-12-29,0.315,0.2904,Ridge
Bounty Hunter (Rare),2025-12-29,0.315,0.308,XGBoost
Bounty Hunter (Rare),2026-01-05,0.3,0.3055,ARIMA
Bounty Hunter (Rare),2026-01-05,0.3,0.3084,Lasso
Bounty Hunter (Rare),2026-01-05,0.3,0.3093,Prophet
Bounty Hunter (Rare),2026-01-05,0.3,0.3027,RandomForest
Bounty Hunter (Rare),2026-01-05,0.3,0.2773,Ridge
Bounty Hunter (Rare),2026-01-05,0.3,0.2952,XGBoost
Bounty Hunter (Rare),2026-01-12,0.3133,0.3123,ARIMA
Bounty Hunter (Rare),2026-01-12,0.3133,0.3058,Lasso
Bounty Hunter (Rare),2026-01-12,0.3133,0.308,Prophet
Bounty Hunter (Rare),2026-01-12,0.3133,0.308,RandomForest
Bounty Hunter (Rare),2026-01-12,0.3133,0.3073,Ridge
Bounty Hunter (Rare),2026-01-12,0.3133,0.2979,XGBoost
Bounty Hunter (Rare),2026-01-19,0.325,0.3079,ARIMA
Bounty Hunter (Rare),2026-01-19,0.325,0.3286,Lasso
Bounty Hunter (Rare),2026-01-19,0.325,0.3088,Prophet
Bounty Hunter (Rare),2026-01-19,0.325,0.316,RandomForest
Bounty Hunter (Rare),2026-01-19,0.325,0.3343,Ridge
Bounty Hunter (Rare),2026-01-19,0.325,0.2986,XGBoost
Bounty Hunter (Rare),2026-01-26,0.285,0.295,ARIMA
Bounty Hunter (Rare),2026-01-26,0.285,0.3443,Lasso
Bounty Hunter (Rare),2026-01-26,0.285,0.3095,Prophet
Bounty Hunter (Rare),2026-01-26,0.285,0.2997,RandomForest
Bounty Hunter (Rare),2026-01-26,0.285,0.351,Ridge
Bounty Hunter (Rare),2026-01-26,0.285,0.3006,XGBoost
Bounty Hunter (Rare),2026-02-02,0.3133,0.317,ARIMA
Bounty Hunter (Rare),2026-02-02,0.3133,0.2991,Lasso
Bounty Hunter (Rare),2026-02-02,0.3133,0.3103,Prophet
Bounty Hunter (Rare),2026-02-02,0.3133,0.3096,RandomForest
Bounty Hunter (Rare),2026-02-02,0.3133,0.3153,Ridge
Bounty Hunter (Rare),2026-02-02,0.3133,0.2988,XGBoost
Bounty Hunter (Rare),2026-02-09,0.3,0.3118,ARIMA
Bounty Hunter (Rare),2026-02-09,0.3,0.337,Lasso
Bounty Hunter (Rare),2026-02-09,0.3,0.3132,Prophet
Bounty Hunter (Rare),2026-02-09,0.3,0.3116,RandomForest
Bounty Hunter (Rare),2026-02-09,0.3,0.3428,Ridge
Bounty Hunter (Rare),2026-02-09,0.3,0.3119,XGBoost
Bounty Hunter (Rare),2026-02-16,0.33,0.319,ARIMA
Bounty Hunter (Rare),2026-02-16,0.33,0.3197,Lasso
Bounty Hunter (Rare),2026-02-16,0.33,0.314,Prophet
Bounty Hunter (Rare),2026-02-16,0.33,0.3171,RandomForest
Bounty Hunter (Rare),2026-02-16,0.33,0.322,Ridge
Bounty Hunter (Rare),2026-02-16,0.33,0.3084,XGBoost
Bounty Hunter (Rare),2026-02-23,0.3933,0.2989,ARIMA
Bounty Hunter (Rare),2026-02-23,0.3933,0.3627,Lasso
Bounty Hunter (Rare),2026-02-23,0.3933,0.3147,Prophet
Bounty Hunter (Rare),2026-02-23,0.3933,0.3254,RandomForest
Bounty Hunter (Rare),2026-02-23,0.3933,0.3768,Ridge
Bounty Hunter (Rare),2026-02-23,0.3933,0.3378,XGBoost
Bounty Hunter (Rare),2026-03-02,0.315,0.3087,ARIMA
Bounty Hunter (Rare),2026-03-02,0.315,0.4373,Lasso
Bounty Hunter (Rare),2026-03-02,0.315,0.3155,Prophet
Bounty Hunter (Rare),2026-03-02,0.315,0.3858,RandomForest
Bounty Hunter (Rare),2026-03-02,0.315,0.4489,Ridge
Bounty Hunter (Rare),2026-03-02,0.315,0.3746,XGBoost
Bounty Hunter (Rare),2026-03-09,0.34,0.3087,ARIMA
Bounty Hunter (Rare),2026-03-09,0.34,0.3385,Lasso
Bounty Hunter (Rare),2026-03-09,0.34,0.3163,Prophet
Bounty Hunter (Rare),2026-03-09,0.34,0.3071,RandomForest
Bounty Hunter (Rare),2026-03-09,0.34,0.353,Ridge
Bounty Hunter (Rare),2026-03-09,0.34,0.3099,XGBoost
Bounty Hunter (Showcase),2025-12-29,741.9867,0.0,ARIMA
Bounty Hunter (Showcase),2025-12-29,741.9867,684.2761,Lasso
Bounty Hunter (Showcase),2025-12-29,741.9867,734.5267,Prophet
Bounty Hunter (Showcase),2025-12-29,741.9867,745.3722,RandomForest
Bounty Hunter (Showcase),2025-12-29,741.9867,703.5182,Ridge
Bounty Hunter (Showcase),2025-12-29,741.9867,729.1439,XGBoost
Bounty Hunter (Showcase),2026-01-05,111.2267,0.0,ARIMA
Bounty Hunter (Showcase),2026-01-05,746.675,742.1373,ARIMA
Bounty Hunter (Showcase),2026-01-05,111.2267,107.1299,Lasso
Bounty Hunter (Showcase),2026-01-05,746.675,694.0281,Lasso
Bounty Hunter (Showcase),2026-01-05,111.2267,104.3786,Prophet
Bounty Hunter (Showcase),2026-01-05,746.675,754.0023,Prophet
Bounty Hunter (Showcase),2026-01-05,111.2267,115.5863,RandomForest
Bounty Hunter (Showcase),2026-01-05,746.675,749.6363,RandomForest
Bounty Hunter (Showcase),2026-01-05,111.2267,107.4885,Ridge
Bounty Hunter (Showcase),2026-01-05,746.675,719.7904,Ridge
Bounty Hunter (Showcase),2026-01-05,111.2267,109.9666,XGBoost
Bounty Hunter (Showcase),2026-01-05,746.675,741.6959,XGBoost
Bounty Hunter (Showcase),2026-01-12,108.93,111.2439,ARIMA
Bounty Hunter (Showcase),2026-01-12,753.93,748.6617,ARIMA
Bounty Hunter (Showcase),2026-01-12,108.93,106.5213,Lasso
Bounty Hunter (Showcase),2026-01-12,753.93,704.5883,Lasso
Bounty Hunter (Showcase),2026-01-12,108.93,116.4018,Prophet
Bounty Hunter (Showcase),2026-01-12,753.93,767.6444,Prophet
Bounty Hunter (Showcase),2026-01-12,108.93,114.1869,RandomForest
Bounty Hunter (Showcase),2026-01-12,753.93,756.0333,RandomForest
Bounty Hunter (Showcase),2026-01-12,108.93,110.9446,Ridge
Bounty Hunter (Showcase),2026-01-12,753.93,745.3118,Ridge
Bounty Hunter (Showcase),2026-01-12,108.93,110.1439,XGBoost
Bounty Hunter (Showcase),2026-01-12,753.93,752.5066,XGBoost
Bounty Hunter (Showcase),2026-01-19,105.745,107.8732,ARIMA
Bounty Hunter (Showcase),2026-01-19,795.37,757.0043,ARIMA
Bounty Hunter (Showcase),2026-01-19,105.745,104.6626,Lasso
Bounty Hunter (Showcase),2026-01-19,795.37,713.7804,Lasso
Bounty Hunter (Showcase),2026-01-19,105.745,123.7635,Prophet
Bounty Hunter (Showcase),2026-01-19,795.37,787.1298,Prophet
Bounty Hunter (Showcase),2026-01-19,105.745,113.598,RandomForest
Bounty Hunter (Showcase),2026-01-19,795.37,779.5065,RandomForest
Bounty Hunter (Showcase),2026-01-19,105.745,108.9218,Ridge
Bounty Hunter (Showcase),2026-01-19,795.37,760.1319,Ridge
Bounty Hunter (Showcase),2026-01-19,105.745,114.2553,XGBoost
Bounty Hunter (Showcase),2026-01-19,795.37,789.0236,XGBoost
Bounty Hunter (Showcase),2026-01-26,136.4333,104.517,ARIMA
Bounty Hunter (Showcase),2026-01-26,813.39,812.9301,ARIMA
Bounty Hunter (Showcase),2026-01-26,136.4333,101.9256,Lasso
Bounty Hunter (Showcase),2026-01-26,813.39,756.558,Lasso
Bounty Hunter (Showcase),2026-01-26,136.4333,131.1252,Prophet
Bounty Hunter (Showcase),2026-01-26,813.39,806.6152,Prophet
Bounty Hunter (Showcase),2026-01-26,136.4333,129.5293,RandomForest
Bounty Hunter (Showcase),2026-01-26,813.39,803.2773,RandomForest
Bounty Hunter (Showcase),2026-01-26,136.4333,106.4638,Ridge
Bounty Hunter (Showcase),2026-01-26,813.39,817.4074,Ridge
Bounty Hunter (Showcase),2026-01-26,136.4333,121.2399,XGBoost
Bounty Hunter (Showcase),2026-01-26,813.39,799.8458,XGBoost
Bounty Hunter (Showcase),2026-02-02,158.705,156.2234,ARIMA
Bounty Hunter (Showcase),2026-02-02,824.79,821.0259,ARIMA
Bounty Hunter (Showcase),2026-02-02,158.705,133.4818,Lasso
Bounty Hunter (Showcase),2026-02-02,824.79,774.9287,Lasso
Bounty Hunter (Showcase),2026-02-02,158.705,138.4869,Prophet
Bounty Hunter (Showcase),2026-02-02,824.79,826.0904,Prophet
Bounty Hunter (Showcase),2026-02-02,158.705,147.6828,RandomForest
Bounty Hunter (Showcase),2026-02-02,824.79,823.088,RandomForest
Bounty Hunter (Showcase),2026-02-02,158.705,149.3102,Ridge
Bounty Hunter (Showcase),2026-02-02,824.79,828.1729,Ridge
Bounty Hunter (Showcase),2026-02-02,158.705,155.8118,XGBoost
Bounty Hunter (Showcase),2026-02-02,824.79,815.708,XGBoost
Bounty Hunter (Showcase),2026-02-09,153.625,160.2859,ARIMA
Bounty Hunter (Showcase),2026-02-09,860.99,829.6207,ARIMA
Bounty Hunter (Showcase),2026-02-09,153.625,153.7675,Lasso
Bounty Hunter (Showcase),2026-02-09,860.99,783.3575,Lasso
Bounty Hunter (Showcase),2026-02-09,153.625,141.1871,Prophet
Bounty Hunter (Showcase),2026-02-09,860.99,851.348,Prophet
Bounty Hunter (Showcase),2026-02-09,153.625,145.1199,RandomForest
Bounty Hunter (Showcase),2026-02-09,860.99,846.5504,RandomForest
Bounty Hunter (Showcase),2026-02-09,153.625,156.8014,Ridge
Bounty Hunter (Showcase),2026-02-09,860.99,830.3826,Ridge
Bounty Hunter (Showcase),2026-02-09,153.625,154.1992,XGBoost
Bounty Hunter (Showcase),2026-02-09,860.99,818.1406,XGBoost
Bounty Hunter (Showcase),2026-02-16,129.3367,149.3351,ARIMA
Bounty Hunter (Showcase),2026-02-16,860.99,876.3297,ARIMA
Bounty Hunter (Showcase),2026-02-16,129.3367,148.0925,Lasso
Bounty Hunter (Showcase),2026-02-16,860.99,821.1174,Lasso
Bounty Hunter (Showcase),2026-02-16,129.3367,148.5488,Prophet
Bounty Hunter (Showcase),2026-02-16,860.99,870.7624,Prophet
Bounty Hunter (Showcase),2026-02-16,129.3367,131.0236,RandomForest
Bounty Hunter (Showcase),2026-02-16,860.99,851.2887,RandomForest
Bounty Hunter (Showcase),2026-02-16,129.3367,148.6153,Ridge
Bounty Hunter (Showcase),2026-02-16,860.99,882.7302,Ridge
Bounty Hunter (Showcase),2026-02-16,129.3367,140.7974,XGBoost
Bounty Hunter (Showcase),2026-02-16,860.99,826.6444,XGBoost
Bounty Hunter (Showcase),2026-02-23,128.36,116.3988,ARIMA
Bounty Hunter (Showcase),2026-02-23,875.79,860.99,ARIMA
Bounty Hunter (Showcase),2026-02-23,128.36,124.6007,Lasso
Bounty Hunter (Showcase),2026-02-23,875.79,822.1886,Lasso
Bounty Hunter (Showcase),2026-02-23,128.36,155.9105,Prophet
Bounty Hunter (Showcase),2026-02-23,875.79,890.1767,Prophet
Bounty Hunter (Showcase),2026-02-23,128.36,129.0962,RandomForest
Bounty Hunter (Showcase),2026-02-23,875.79,849.8687,RandomForest
Bounty Hunter (Showcase),2026-02-23,128.36,126.6115,Ridge
Bounty Hunter (Showcase),2026-02-23,875.79,874.7463,Ridge
Bounty Hunter (Showcase),2026-02-23,128.36,109.624,XGBoost
Bounty Hunter (Showcase),2026-02-23,875.79,794.4715,XGBoost
Bounty Hunter (Showcase),2026-03-02,122.6,116.3988,ARIMA
Bounty Hunter (Showcase),2026-03-02,937.4767,860.99,ARIMA
Bounty Hunter (Showcase),2026-03-02,122.6,124.9048,Lasso
Bounty Hunter (Showcase),2026-03-02,937.4767,839.5266,Lasso
Bounty Hunter (Showcase),2026-03-02,122.6,163.2722,Prophet
Bounty Hunter (Showcase),2026-03-02,937.4767,909.591,Prophet
Bounty Hunter (Showcase),2026-03-02,122.6,128.6989,RandomForest
Bounty Hunter (Showcase),2026-03-02,937.4767,851.3885,RandomForest
Bounty Hunter (Showcase),2026-03-02,122.6,136.8406,Ridge
Bounty Hunter (Showcase),2026-03-02,937.4767,909.3181,Ridge
Bounty Hunter (Showcase),2026-03-02,122.6,115.2058,XGBoost
Bounty Hunter (Showcase),2026-03-02,937.4767,826.6444,XGBoost
Bounty Hunter (Showcase),2026-03-09,121.37,116.3988,ARIMA
Bounty Hunter (Showcase),2026-03-09,972.71,860.99,ARIMA
Bounty Hunter (Showcase),2026-03-09,121.37,119.5463,Lasso
Bounty Hunter (Showcase),2026-03-09,972.71,903.0681,Lasso
Bounty Hunter (Showcase),2026-03-09,121.37,170.6339,Prophet
Bounty Hunter (Showcase),2026-03-09,972.71,929.0053,Prophet
Bounty Hunter (Showcase),2026-03-09,121.37,125.7576,RandomForest
Bounty Hunter (Showcase),2026-03-09,972.71,849.8127,RandomForest
Bounty Hunter (Showcase),2026-03-09,121.37,126.1574,Ridge
Bounty Hunter (Showcase),2026-03-09,972.71,991.5915,Ridge
Bounty Hunter (Showcase),2026-03-09,121.37,112.9497,XGBoost
Bounty Hunter (Showcase),2026-03-09,972.71,824.47,XGBoost
Brazen Buccaneer,2025-12-29,0.0433,0.0427,ARIMA
Brazen Buccaneer,2025-12-29,0.0433,0.013,Lasso
Brazen Buccaneer,2025-12-29,0.0433,0.0407,Prophet
Brazen Buccaneer,2025-12-29,0.0433,0.0449,RandomForest
Brazen Buccaneer,2025-12-29,0.0433,0.0331,Ridge
Brazen Buccaneer,2025-12-29,0.0433,0.0476,XGBoost
Brazen Buccaneer,2026-01-05,0.04,0.043,ARIMA
Brazen Buccaneer,2026-01-05,0.04,0.0356,Lasso
Brazen Buccaneer,2026-01-05,0.04,0.0431,Prophet
Brazen Buccaneer,2026-01-05,0.04,0.0416,RandomForest
Brazen Buccaneer,2026-01-05,0.04,0.035,Ridge
Brazen Buccaneer,2026-01-05,0.04,0.0473,XGBoost
Brazen Buccaneer,2026-01-12,0.03,0.0407,ARIMA
Brazen Buccaneer,2026-01-12,0.03,0.0344,Lasso
Brazen Buccaneer,2026-01-12,0.03,0.0318,Prophet
Brazen Buccaneer,2026-01-12,0.03,0.0338,RandomForest
Brazen Buccaneer,2026-01-12,0.03,0.0673,Ridge
Brazen Buccaneer,2026-01-12,0.03,0.0423,XGBoost
Brazen Buccaneer,2026-01-19,0.0367,0.0347,ARIMA
Brazen Buccaneer,2026-01-19,0.0367,0.0201,Lasso
Brazen Buccaneer,2026-01-19,0.0367,0.0342,Prophet
Brazen Buccaneer,2026-01-19,0.0367,0.0355,RandomForest
Brazen Buccaneer,2026-01-19,0.0367,0.0741,Ridge
Brazen Buccaneer,2026-01-19,0.0367,0.0413,XGBoost
Brazen Buccaneer,2026-01-26,0.04,0.0443,ARIMA
Brazen Buccaneer,2026-01-26,0.04,0.0517,Lasso
Brazen Buccaneer,2026-01-26,0.04,0.0366,Prophet
Brazen Buccaneer,2026-01-26,0.04,0.037,RandomForest
Brazen Buccaneer,2026-01-26,0.04,0.0721,Ridge
Brazen Buccaneer,2026-01-26,0.04,0.0431,XGBoost
Brazen Buccaneer,2026-02-02,0.035,0.0391,ARIMA
Brazen Buccaneer,2026-02-02,0.035,0.0522,Lasso
Brazen Buccaneer,2026-02-02,0.035,0.039,Prophet
Brazen Buccaneer,2026-02-02,0.035,0.035,RandomForest
Brazen Buccaneer,2026-02-02,0.035,0.0735,Ridge
Brazen Buccaneer,2026-02-02,0.035,0.0447,XGBoost
Brazen Buccaneer,2026-02-09,0.0533,0.0392,ARIMA
Brazen Buccaneer,2026-02-09,0.0533,0.0347,Lasso
Brazen Buccaneer,2026-02-09,0.0533,0.0552,Prophet
Brazen Buccaneer,2026-02-09,0.0533,0.0477,RandomForest
Brazen Buccaneer,2026-02-09,0.0533,0.0922,Ridge
Brazen Buccaneer,2026-02-09,0.0533,0.0556,XGBoost
Brazen Buccaneer,2026-02-16,0.06,0.0551,ARIMA
Brazen Buccaneer,2026-02-16,0.06,0.0867,Lasso
Brazen Buccaneer,2026-02-16,0.06,0.0576,Prophet
Brazen Buccaneer,2026-02-16,0.06,0.058,RandomForest
Brazen Buccaneer,2026-02-16,0.06,0.0776,Ridge
Brazen Buccaneer,2026-02-16,0.06,0.0505,XGBoost
Brazen Buccaneer,2026-02-23,0.04,0.0471,ARIMA
Brazen Buccaneer,2026-02-23,0.04,0.0781,Lasso
Brazen Buccaneer,2026-02-23,0.04,0.06,Prophet
Brazen Buccaneer,2026-02-23,0.04,0.0599,RandomForest
Brazen Buccaneer,2026-02-23,0.04,0.106,Ridge
Brazen Buccaneer,2026-02-23,0.04,0.0513,XGBoost
Brazen Buccaneer,2026-03-02,0.04,0.0427,ARIMA
Brazen Buccaneer,2026-03-02,0.04,0.0402,Lasso
Brazen Buccaneer,2026-03-02,0.04,0.0624,Prophet
Brazen Buccaneer,2026-03-02,0.04,0.0557,RandomForest
Brazen Buccaneer,2026-03-02,0.04,0.1313,Ridge
Brazen Buccaneer,2026-03-02,0.04,0.0558,XGBoost
Brazen Buccaneer,2026-03-09,0.05,0.0427,ARIMA
Brazen Buccaneer,2026-03-09,0.05,0.059,Lasso
Brazen Buccaneer,2026-03-09,0.05,0.0648,Prophet
Brazen Buccaneer,2026-03-09,0.05,0.0557,RandomForest
Brazen Buccaneer,2026-03-09,0.05,0.1267,Ridge
Brazen Buccaneer,2026-03-09,0.05,0.06,XGBoost
Breakneck Mech,2026-02-09,0.09,0.0764,Lasso
Breakneck Mech,2026-02-09,0.09,0.0885,RandomForest
Breakneck Mech,2026-02-09,0.09,0.0551,Ridge
Breakneck Mech,2026-02-09,0.09,0.092,XGBoost
Breakneck Mech,2026-02-16,0.0933,0.0749,Lasso
Breakneck Mech,2026-02-16,0.0933,0.0913,RandomForest
Breakneck Mech,2026-02-16,0.0933,0.0596,Ridge
Breakneck Mech,2026-02-16,0.0933,0.0914,XGBoost
Breakneck Mech,2026-02-23,0.1,0.0859,Lasso
Breakneck Mech,2026-02-23,0.1,0.0944,RandomForest
Breakneck Mech,2026-02-23,0.1,0.0696,Ridge
Breakneck Mech,2026-02-23,0.1,0.0921,XGBoost
Breakneck Mech,2026-03-02,0.11,0.0977,Lasso
Breakneck Mech,2026-03-02,0.11,0.0926,RandomForest
Breakneck Mech,2026-03-02,0.11,0.09,Ridge
Breakneck Mech,2026-03-02,0.11,0.0971,XGBoost
Breakneck Mech,2026-03-09,0.09,0.1126,Lasso
Breakneck Mech,2026-03-09,0.09,0.1167,RandomForest
Breakneck Mech,2026-03-09,0.09,0.1102,Ridge
Breakneck Mech,2026-03-09,0.09,0.1198,XGBoost
Brutalizer,2026-02-09,0.31,0.6922,Lasso
Brutalizer,2026-02-09,0.31,0.3969,RandomForest
Brutalizer,2026-02-09,0.31,0.6623,Ridge
Brutalizer,2026-02-09,0.31,0.4146,XGBoost
Brutalizer,2026-02-16,0.2967,0.2608,Lasso
Brutalizer,2026-02-16,0.2967,0.2942,RandomForest
Brutalizer,2026-02-16,0.2967,0.1923,Ridge
Brutalizer,2026-02-16,0.2967,0.2875,XGBoost
Brutalizer,2026-02-23,0.275,0.2812,Lasso
Brutalizer,2026-02-23,0.275,0.2946,RandomForest
